,horizon,mse,rmse,mae,mdape,smape,coverage
3447,80 days 19:30:00,856229912978.0089,925326.9222161479,778086.613065875,107188.93386252697,1.3458545089091194,0.926527455529775
3448,80 days 20:00:00,856050100556.752,925229.7555508858,777824.7894747696,109081.33502606112,1.345882139489575,0.9265274555297752
3449,80 days 20:30:00,855949068735.3092,925175.1557058314,777499.9312272972,109081.33502606112,1.3458821218767865,0.9265274555297751
3450,80 days 21:00:00,855790942821.2208,925089.6944735796,777129.7288522556,109081.33502606112,1.345882127930012,0.9265274555297751
3451,80 days 21:30:00,855543253703.3088,924955.8117571395,776729.5543778201,107188.93386252697,1.345882075433165,0.9265274555297751
3452,80 days 22:00:00,855232284233.0366,924787.6968434629,776315.7805955156,107188.93386252697,1.345882085921482,0.9265274555297753
3453,80 days 22:30:00,854898192916.8035,924607.0478407589,775902.266118083,107188.93386252697,1.3458820946402943,0.9265274555297757
3454,80 days 23:00:00,854575657411.9873,924432.6137755999,775497.7873018122,107188.93386252697,1.3458820946402943,0.9265274555297752
3455,80 days 23:30:00,854289376136.8843,924277.7591919457,775104.981009436,107188.93386252697,1.3458820946402943,0.9265274555297752
3456,81 days 00:00:00,854050364016.4948,924148.4534513352,774720.9630829864,107188.93386252697,1.345882094640295,0.9265274555297753
3457,81 days 00:30:00,853850761329.6005,924040.4543793526,774339.366158969,107188.93386252697,1.3458820946402954,0.9265274555297757
3458,81 days 01:00:00,853664635392.3035,923939.7358011525,773953.1317938635,107188.93386252697,1.3458820946402967,0.9265274555297756
3459,81 days 01:30:00,853459448582.3855,923828.6900623868,773557.2216443215,107188.93386252697,1.3458820946402938,0.9257540603248261
3460,81 days 02:00:00,853212339529.1481,923694.9385642145,773150.4500591806,107188.93386252697,1.3458820946402972,0.9257540603248264
3461,81 days 02:30:00,852920176802.2074,923536.7760962242,772735.9027281831,107188.93386252697,1.3458820946402947,0.9257540603248262
3462,81 days 03:00:00,852598271229.5236,923362.4809518327,772319.8152725834,107188.93386252697,1.3458820946402932,0.9257540603248262
3463,81 days 03:30:00,852272319028.7335,923185.9612389768,771909.2306491841,107188.93386252697,1.345882094640296,0.9257540603248258
3464,81 days 04:00:00,851970337909.447,923022.3929620814,771509.1133886182,107188.93386252697,1.3458820946402947,0.9257540603248263
3465,81 days 04:30:00,851714523726.6194,922883.8083565121,771119.7733023867,107188.93386252697,1.3458820946402945,0.9257540603248257
3466,81 days 05:00:00,851507665322.4181,922771.7298023483,770735.3927225721,107188.93386252697,1.3458820977083918,0.9257540603248258
3467,81 days 05:30:00,850660604512.9957,922312.6392460399,770005.7304400448,103458.19719179538,1.3458820672897833,0.9257540603248255
3468,81 days 06:00:00,850426371354.5771,922185.6490721253,769602.2713445232,103458.19719179538,1.3458820767934279,0.9257540603248259
3469,81 days 06:30:00,850120456496.0962,922019.7701221467,769198.2857540005,103458.19719179538,1.3458820669611056,0.9257540603248262
3470,81 days 07:00:00,849667697677.5195,921774.2118748601,768795.3513212322,103458.19719179538,1.3458304625062116,0.9257540603248259
3471,81 days 07:30:00,849176795724.4713,921507.8923831696,768406.64972507,107188.93386252697,1.3455325716370639,0.9257540603248259
3472,81 days 08:00:00,848760925736.1667,921282.2182893615,767899.6265361775,107188.93386252697,1.3450654882270137,0.9257540603248263
3473,81 days 08:30:00,848778825453.2242,921291.9328058964,767889.1976749774,107188.93386252697,1.345085224944855,0.9257540603248261
3474,81 days 09:00:00,850615979039.2103,922288.446766634,768958.7278248398,107188.93386252697,1.3458222311231351,0.9257540603248261
3475,81 days 09:30:00,855098634617.901,924715.4344001731,771177.8807329979,107188.93386252697,1.3471109709960924,0.924980665119876
3476,81 days 10:00:00,860825505166.4678,927806.8253502276,773568.7121424375,107188.93386252697,1.3482410717679068,0.9234338747099774
3477,81 days 10:30:00,865909958667.4927,930542.8301091212,775438.0327113956,107188.93386252697,1.3490450559651501,0.9218870843000778
3478,81 days 11:00:00,870367943310.6042,932935.1227768222,777105.9806779925,107188.93386252697,1.3497097359745607,0.9203402938901772
3479,81 days 11:30:00,875683555745.5865,935779.6512777923,778917.1187939733,107188.93386252697,1.3503557424572816,0.9187935034802784
3480,81 days 12:00:00,881019591013.1171,938626.4384797165,781211.9501313741,107188.93386252697,1.3510666972589482,0.9172467130703779
3481,81 days 12:30:00,886285363864.3674,941427.3014228807,783295.659410283,107188.93386252697,1.351742994266983,0.9156999226604788
3482,81 days 13:00:00,890318507874.8763,943566.9069413553,784744.9903442733,107188.93386252697,1.3522761628098403,0.9156999226604793
3483,81 days 13:30:00,894930531432.7635,946007.6804301133,786600.4766443511,107188.93386252697,1.3529591109417607,0.91492652745553
3484,81 days 14:00:00,898855833058.0149,948080.0773447435,787899.8388393156,107188.93386252697,1.353524745175963,0.9149265274555293
3485,81 days 14:30:00,901688312074.2784,949572.6997309255,788643.3134915689,107188.93386252697,1.3540007468164035,0.9149265274555289
3486,81 days 15:00:00,905916464945.7605,951796.4409188345,789996.7220403256,107188.93386252697,1.3547833378687861,0.9141531322505803
3487,81 days 15:30:00,908519900515.4952,953163.1027875005,790761.8084030354,107188.93386252697,1.3554806248463502,0.914153132250581
3488,81 days 16:00:00,910962667029.8541,954443.6426682584,791944.6327319277,107188.93386252697,1.3563809747447666,0.9141531322505804
3489,81 days 16:30:00,912369807227.1697,955180.5102844015,792442.9748882357,107188.93386252697,1.3571578282762584,0.9133797370456302
3490,81 days 17:00:00,912109688730.771,955044.3386203444,792081.9855284456,107188.93386252697,1.3574517136734923,0.9126063418406809
3491,81 days 17:30:00,911848554845.327,954907.6158693715,791661.1703090556,107188.93386252697,1.3574257878906222,0.9126063418406809
3492,81 days 18:00:00,911930157048.5488,954950.342713457,791718.6138063846,107188.93386252697,1.3569720053551753,0.9126063418406805
3493,81 days 18:30:00,911535491081.2438,954743.678209625,791459.5465066705,109081.33502606112,1.3572347392096609,0.9126063418406808
3494,81 days 19:00:00,911137694121.8251,954535.3289018825,791216.4276542633,109081.33502606112,1.3576174563325836,0.9126063418406806
3495,81 days 19:30:00,910740248420.6412,954327.1181416995,790919.6870275484,103458.19719179538,1.3577887277644083,0.9126063418406807
3496,81 days 20:00:00,910486079722.1136,954193.9424048518,790566.8289445743,107188.93386252697,1.357799924846609,0.9126063418406809
3497,81 days 20:30:00,910308089377.8561,954100.6704629528,790183.110703771,103458.19719179538,1.3577998852783524,0.9126063418406809
3498,81 days 21:00:00,910107865617.6887,953995.7366873757,789776.5472011394,103458.19719179538,1.3577998904336253,0.9118329466357314
3499,81 days 21:30:00,909852327304.6168,953861.7967528717,789354.8245815033,103196.43749467074,1.3577998504869924,0.9110595514307814
3500,81 days 22:00:00,909549285064.3597,953702.9333415934,788926.128986274,99266.21866188967,1.3577998235219146,0.911059551430781
3501,81 days 22:30:00,909222492592.4716,953531.5897192245,788497.3929493164,99266.21866188967,1.357799823521916,0.9110595514307808
3502,81 days 23:00:00,908897946912.9456,953361.3936555987,788073.0050420738,99266.21866188967,1.3577998235219153,0.911059551430781
3503,81 days 23:30:00,908597208201.9037,953203.6551555516,787654.2838329739,99266.21866188967,1.357799823521916,0.9110595514307808
3504,82 days 00:00:00,908331874625.7913,953064.4650944611,787239.789572944,99266.21866188967,1.3577998235219155,0.9110595514307807
3505,82 days 00:30:00,908098941913.1589,952942.2552878842,786826.3398804915,99266.21866188967,1.3577998235219166,0.9110595514307802
3506,82 days 01:00:00,907881207990.8783,952828.0054610476,786410.4068356511,99266.21866188967,1.3577998235219155,0.9110595514307808
3507,82 days 01:30:00,907654854402.7397,952709.2181787367,785989.4725700766,99266.21866188967,1.3577998235219149,0.9110595514307817
3508,82 days 02:00:00,907400564381.0161,952575.7525682753,785562.945563021,99266.21866188967,1.3577998235219162,0.9110595514307817
3509,82 days 02:30:00,907111624026.2758,952424.0778278738,785132.3699657059,99266.21866188967,1.3577998235219166,0.9110595514307815
3510,82 days 03:00:00,906795390908.7344,952258.048487244,784700.8648965992,99266.21866188967,1.3577998235219166,0.9110595514307812
3511,82 days 03:30:00,906469630027.6356,952086.9865866436,784271.953143432,99266.21866188967,1.3577998235219162,0.9110595514307821
3512,82 days 04:00:00,906156809181.1788,951922.690758645,783848.1182823295,99266.21866188967,1.3577998235219149,0.9110595514307814
3513,82 days 04:30:00,905876618213.4696,951775.5083072213,783429.5180781063,99266.21866188967,1.3577998331025773,0.9110595514307819
3514,82 days 05:00:00,905634839777.3463,951648.4854069523,783013.242432549,98454.49749530728,1.357799749826406,0.9110595514307817
3515,82 days 05:30:00,905410333220.9583,951530.5214342618,782593.3932464282,98454.49749530728,1.3577997549074994,0.9110595514307817
3516,82 days 06:00:00,905149200067.7639,951393.2941048953,782162.0024555738,98043.94805478254,1.3577996854674372,0.9110595514307815
3517,82 days 06:30:00,904777620857.5565,951197.9924587501,781710.631270103,96567.87360741687,1.3577996412275206,0.9110595514307815
3518,82 days 07:00:00,904243993391.4673,950917.4482527215,781235.4527512908,96567.87360741687,1.3577883549500525,0.9110595514307814
3519,82 days 07:30:00,903657256400.2678,950608.8871877161,780748.2023131058,96567.87360741687,1.3576075355457398,0.911059551430782
3520,82 days 08:00:00,903067149490.6897,950298.4528508345,780435.9518407411,98043.94805478254,1.35759048283671,0.911059551430782
3521,82 days 08:30:00,902390703152.5203,949942.473601702,780150.4792475096,96567.87360741687,1.3574258824098948,0.9110595514307821
3522,82 days 09:00:00,901029445378.2684,949225.7083424723,779705.9081305827,96567.87360741687,1.357041720954076,0.9115751482340815
3523,82 days 09:30:00,898622794202.8778,947957.168970665,778416.2787431339,96567.87360741687,1.356311396635172,0.9123485434390316
3524,82 days 10:00:00,895797143269.416,946465.6059622114,777077.6985685755,96567.87360741687,1.355747076550688,0.9131219386439815
3525,82 days 10:30:00,893096812775.9207,945037.9954138991,776187.3175604056,96567.87360741687,1.3553935442832452,0.9138953338489312
3526,82 days 11:00:00,890626970963.2765,943730.3486501197,775326.8130738083,96567.87360741687,1.3552058985842057,0.9146687290538804
3527,82 days 11:30:00,888802070237.0809,942762.9979146832,774870.4975136276,96567.87360741687,1.3551564709588464,0.9146687290538802
3528,82 days 12:00:00,888225835309.8009,942457.3387213879,775054.6694749687,96567.87360741687,1.355249449821881,0.9146687290538799
3529,82 days 12:30:00,888055031052.429,942366.7179248368,775393.8718306018,96567.87360741687,1.355354480682672,0.9154421242588295
3530,82 days 13:00:00,888351111493.1344,942523.7989001309,775878.008450573,96567.87360741687,1.3555209558624783,0.9156999226604792
3531,82 days 13:30:00,889180501049.6678,942963.6796025963,776476.7161066693,96567.87360741687,1.3557051650608525,0.9156999226604792
3532,82 days 14:00:00,889634837393.209,943204.5575553635,776950.2684039075,96567.87360741687,1.3558490038782236,0.9162155194637793
3533,82 days 14:30:00,890348944741.9996,943583.0354250757,777679.7783976803,96567.87360741687,1.3560225641609611,0.9162155194637791
3534,82 days 15:00:00,889439595463.1455,943101.0526254042,777960.7460335634,96567.87360741687,1.356090164483287,0.9162155194637792
3535,82 days 15:30:00,885437098954.9565,940976.6729069093,777071.2359340306,96567.87360741687,1.3557825145509106,0.9162155194637797
3536,82 days 16:00:00,881407466376.2874,938833.0343443862,775373.9546074971,96567.87360741687,1.355237316012436,0.9162155194637797
3537,82 days 16:30:00,878526745363.6726,937297.5756736345,774505.3590582055,96567.87360741687,1.3548738159332179,0.9162155194637792
3538,82 days 17:00:00,877604515941.3932,936805.4845811874,774736.3754651805,96567.87360741687,1.3549706917269584,0.916988914668729
3539,82 days 17:30:00,877381320532.9961,936686.3512046047,774966.5209304811,96567.87360741687,1.355292311729385,0.9177623098736788
3540,82 days 18:00:00,877421777892.992,936707.9469573171,775101.150548201,96567.87360741687,1.3555196521335962,0.9180201082753287
3541,82 days 18:30:00,877073520509.5872,936522.0341826385,774843.4594259843,96567.87360741687,1.3562004470771527,0.918020108275329
3542,82 days 19:00:00,876683879585.0457,936313.9855759102,774600.1166483664,98043.94805478254,1.3566864340587745,0.9180201082753281
3543,82 days 19:30:00,876287672216.1888,936102.3834048222,774275.52091475,98043.94805478254,1.3568407329657344,0.9180201082753291
3544,82 days 20:00:00,876037820195.1163,935968.9205284097,773902.9839937538,96567.87360741687,1.356851610310774,0.9180201082753284
3545,82 days 20:30:00,875850481395.6967,935868.837709482,773499.9475782388,91498.33740969677,1.3568511576020004,0.9180201082753282
3546,82 days 21:00:00,875634621027.1176,935753.5044161563,773085.3329179322,88309.49798574594,1.3568511730669637,0.9172467130703792
3547,82 days 21:30:00,875362981013.5529,935608.3480888533,772644.5305935438,88309.49798574594,1.3568511789393445,0.9172467130703794
3548,82 days 22:00:00,875046491531.2932,935439.1971321777,772196.8723353556,84626.57510003727,1.3568511266905838,0.9172467130703792
3549,82 days 22:30:00,874709533938.2543,935259.0731654274,771749.2916200489,84626.57510003727,1.3568511320024783,0.9172467130703789
3550,82 days 23:00:00,874376920506.6414,935081.2373834914,771306.1756408041,84626.57510003727,1.356851132002479,0.9172467130703792
3551,82 days 23:30:00,874068200543.4574,934916.146263106,770868.8475162718,84626.57510003727,1.3568511320024794,0.9172467130703791
3552,83 days 00:00:00,873793099918.7578,934769.008856604,770435.8661173362,84626.57510003727,1.3568511320024805,0.9172467130703786
3553,83 days 00:30:00,873547632085.6116,934637.7009759512,770004.0484549686,84626.57510003727,1.3568511320024792,0.9172467130703787
3554,83 days 01:00:00,873314819110.537,934513.1454990545,769584.5024419072,84626.57510003727,1.3568511320024803,0.9172467130703789
3555,83 days 01:30:00,873072118224.2188,934383.2822906341,769169.2991592088,84626.57510003727,1.356851132002479,0.9177623098736787
3556,83 days 02:00:00,872802003010.7252,934238.7291322948,768726.4409446795,84626.57510003727,1.3568511320024792,0.9180201082753283
3557,83 days 02:30:00,872499344855.3727,934076.7339225255,768277.9756940331,84626.57510003727,1.3568511320024796,0.9185357050786279
3558,83 days 03:00:00,872172233128.359,933901.6185489557,767828.7009564035,84626.57510003727,1.35685113200248,0.9187935034802781
3559,83 days 03:30:00,871837969907.9537,933722.640781487,767382.1396799858,84626.57510003727,1.3568511320024792,0.918793503480278
3560,83 days 04:00:00,871517480921.3322,933551.0060630497,766940.7756004579,84626.57510003727,1.3568511320024776,0.9187935034802781
3561,83 days 04:30:00,871228424996.3138,933396.1779417751,766504.7627743117,83848.92049052287,1.3568508532934733,0.9187935034802781
3562,83 days 05:00:00,870975009290.3044,933260.4187954745,766071.1989950258,83848.92049052287,1.356850858617488,0.9187935034802779
3563,83 days 05:30:00,870736036373.8093,933132.3788047489,765652.209722639,75171.5491382465,1.3568508586174897,0.919309100283578
3564,83 days 06:00:00,870459971941.5309,932984.443568879,765209.1476246323,75149.9636182036,1.3568508704522482,0.9195668986852278
3565,83 days 06:30:00,870078220765.6475,932779.8350981048,764740.8485284236,67841.99718569398,1.3568507130888845,0.9195668986852278
3566,83 days 07:00:00,869550669526.9409,932497.0077844438,764252.3933754888,67841.99718569398,1.35686597827766,0.9195668986852282
3567,83 days 07:30:00,868969864682.6124,932185.5312557755,763735.3029868485,67601.33148965985,1.3566090802068176,0.9195668986852281
3568,83 days 08:00:00,868490191796.7771,931928.2117184656,763342.3577881218,67601.33148965985,1.3562702479097406,0.9195668986852283
3569,83 days 08:30:00,868468182556.3842,931916.403201695,763272.8687963813,67841.99718569398,1.3561041721960871,0.9195668986852282
3570,83 days 09:00:00,869255517644.1001,932338.7354626537,763993.3216886646,67841.99718569398,1.3562238630787717,0.9195668986852283
3571,83 days 09:30:00,870756687505.0177,933143.4442276374,764645.2711801035,67841.99718569398,1.3563484522008857,0.9195668986852286
3572,83 days 10:00:00,872312821686.5824,933976.8849851597,765374.9824024475,67841.99718569398,1.3565156732768278,0.9195668986852283
3573,83 days 10:30:00,873616452820.7079,934674.5170489607,766056.9357888456,67841.99718569398,1.3566857204277762,0.9195668986852285
3574,83 days 11:00:00,874385416001.6425,935085.7800232247,766576.995615718,67841.99718569398,1.356789767175467,0.9195668986852283
3575,83 days 11:30:00,874215644545.7976,934994.9970699296,766418.3033393166,67841.99718569398,1.3568001228538027,0.9195668986852283
3576,83 days 12:00:00,875349663416.429,935601.2309827456,767172.6147370252,67841.99718569398,1.3570473246620214,0.9195668986852283
3577,83 days 12:30:00,875800850721.4153,935842.3215058268,767740.0988221229,67841.99718569398,1.3572434781952514,0.9195668986852286
3578,83 days 13:00:00,876552330233.7573,936243.7344162883,768408.5641369505,67841.99718569398,1.3574968858652356,0.9195668986852281
3579,83 days 13:30:00,876404992143.5554,936165.0453544799,768332.5996322928,67841.99718569398,1.3575569179635683,0.919566898685228
3580,83 days 14:00:00,876549610539.7699,936242.2819653949,768228.2668312102,67841.99718569398,1.3576317790661492,0.9195668986852281
3581,83 days 14:30:00,876832525984.246,936393.3607113231,768365.1322913483,67841.99718569398,1.3577843302487318,0.9195668986852282
3582,83 days 15:00:00,877770911705.3411,936894.290571429,768979.3959612626,67841.99718569398,1.3581659878723609,0.9187935034802779
3583,83 days 15:30:00,878421509213.4801,937241.4359243194,769285.0922791554,67841.99718569398,1.3585290794668183,0.9180201082753283
3584,83 days 16:00:00,878717418329.3181,937399.2843656956,769492.8668338915,67841.99718569398,1.3586740554481493,0.9177623098736787
3585,83 days 16:30:00,878744189821.921,937413.5639203867,769413.1033459676,67841.99718569398,1.3589158622281619,0.9180201082753284
3586,83 days 17:00:00,879126754647.7899,937617.5951035635,769292.479395796,67841.99718569398,1.3593475569656166,0.9180201082753285
3587,83 days 17:30:00,879421027873.4403,937774.5080100228,769207.0352023185,67841.99718569398,1.3599089399163857,0.9180201082753287
3588,83 days 18:00:00,879329426637.4241,937725.6670462978,769144.3068027756,67841.99718569398,1.3599611182163553,0.9180201082753281
3589,83 days 18:30:00,879083744014.3229,937594.6586954956,768982.5335873255,67841.99718569398,1.3606083978318526,0.9180201082753282
3590,83 days 19:00:00,878769738027.8345,937427.1907875483,768771.0306173224,67841.99718569398,1.3611303494201243,0.9180201082753282
3591,83 days 19:30:00,878394645517.637,937227.1045577144,768431.961927945,75149.9636182036,1.3612868322817795,0.9180201082753285
3592,83 days 20:00:00,878148789674.1686,937095.934082615,768044.6015578547,67841.99718569398,1.3612924324519566,0.9180201082753287
3593,83 days 20:30:00,877952996465.3872,936991.4601880783,767663.8795506764,67601.33148965985,1.3612924528034118,0.9180201082753284
3594,83 days 21:00:00,877722446368.21,936868.4253235402,767302.4194819329,67601.33148965985,1.3612924746422117,0.9180201082753285
3595,83 days 21:30:00,877435871584.4491,936715.4699184,766895.8340052064,67601.33148965985,1.3612924813450717,0.9180201082753281
3596,83 days 22:00:00,877107341762.8734,936540.090846555,766435.0767843432,64814.97659210581,1.3612910362391082,0.9180201082753284
3597,83 days 22:30:00,876761765046.5186,936355.576181676,765974.5231808055,64814.97659210581,1.3612910382333154,0.9180201082753288
3598,83 days 23:00:00,876422639427.5454,936174.4706130078,765518.5618008533,64814.97659210581,1.3612910382333137,0.9180201082753284
3599,83 days 23:30:00,876107364829.5348,936006.0709362599,765068.5117615026,64814.97659210581,1.3612910382333163,0.9180201082753284
3600,84 days 00:00:00,875823735649.1533,935854.5483402606,764622.9336026054,64814.97659210581,1.3612910382333163,0.9180201082753279
3601,84 days 00:30:00,875566796463.5704,935717.2631001153,764221.0719830102,64814.97659210581,1.361291038233315,0.9180201082753285
3602,84 days 01:00:00,875319871064.545,935585.3093462643,763854.4733826569,64814.97659210581,1.361291038233314,0.9180201082753282
3603,84 days 01:30:00,875061803128.984,935447.3812721826,763492.1910655746,64814.97659210581,1.361291038233313,0.9180201082753288
3604,84 days 02:00:00,874776957541.6013,935295.1178861147,763102.2273273591,64814.97659210581,1.361291038233317,0.9180201082753283
3605,84 days 02:30:00,874461843495.0801,935126.6456983675,762664.051192366,64814.97659210581,1.361291038233315,0.9180201082753285
3606,84 days 03:00:00,874125265107.5919,934946.6643117092,762202.9377762323,64814.97659210581,1.3612910382333152,0.9180201082753285
3607,84 days 03:30:00,873783979145.368,934764.130219687,761744.6645778564,64814.97659210581,1.3612910382333137,0.9180201082753287
3608,84 days 04:00:00,873457251673.6556,934589.349219033,761291.7154473729,64814.97659210581,1.3612910382333152,0.9180201082753285
3609,84 days 04:30:00,873160608014.421,934430.6330672282,760844.2473905438,64549.94047812227,1.3612905358361338,0.9180201082753287
3610,84 days 05:00:00,872896644177.7759,934289.3792491574,760437.2481774758,64549.94047812227,1.3612905438350411,0.9180201082753289
3611,84 days 05:30:00,872644188257.626,934154.2636297422,760070.9652572117,64549.94047812227,1.361290543835044,0.9180201082753285
3612,84 days 06:00:00,872354278998.073,933999.0786923042,759680.5855328158,59684.99712489685,1.3612905483441522,0.9180201082753288
3613,84 days 06:30:00,871963915289.2727,933790.0809546398,759201.3441263138,59684.99712489685,1.3612903071572235,0.9180201082753285
3614,84 days 07:00:00,871442247431.9365,933510.7109358396,758703.9984077142,59247.25502425188,1.3613264943759433,0.9180201082753288
3615,84 days 07:30:00,870864559160.3275,933201.2425840031,758189.7681971487,59684.99712489685,1.3612246730623245,0.9180201082753287
3616,84 days 08:00:00,870187481055.3021,932838.4002898369,757778.6174673956,59684.99712489685,1.3608706139117097,0.9180201082753285
3617,84 days 08:30:00,869416470122.4261,932425.0479917547,757423.307163523,64549.94047812227,1.3603890898707136,0.9180201082753282
3618,84 days 09:00:00,868466659710.9396,931915.5861508807,757100.3019857428,64549.94047812227,1.3600361213205068,0.9185357050786281
3619,84 days 09:30:00,867003232975.4065,931130.0838096718,756459.9096666566,64549.94047812227,1.359702973432595,0.9193091002835777
3620,84 days 10:00:00,864993703091.2858,930050.3766416558,755568.3634024952,64549.94047812227,1.3594334653525628,0.9193091002835783
3621,84 days 10:30:00,862609624162.8541,928767.7988404067,754438.637248274,64549.94047812227,1.359186379927896,0.9193091002835777
3622,84 days 11:00:00,860305779135.0713,927526.6999580504,753829.4761207134,64549.94047812227,1.3591308981797934,0.9193091002835775
3623,84 days 11:30:00,855641251352.3804,925008.7844730883,752105.6616525227,64549.94047812227,1.3587154284100014,0.9198246970868772
3624,84 days 12:00:00,850296412971.2816,922115.1842211913,750626.6361902799,64549.94047812227,1.3583755838061609,0.9205980922918279
3625,84 days 12:30:00,844959764918.5173,919216.9302827909,749100.4231762469,64549.94047812227,1.3580372842175639,0.9208558906934781
3626,84 days 13:00:00,838051433913.0178,915451.4918405113,747026.5900128447,64549.94047812227,1.3575160581729844,0.9221448827017277
3627,84 days 13:30:00,830424100599.9006,911276.0836321233,744824.4670520813,64549.94047812227,1.3569592478932258,0.9229182779066771
3628,84 days 14:00:00,822078188450.1002,906685.2753023511,742002.5198093809,64549.94047812227,1.3561922680749565,0.9244650683165765
3629,84 days 14:30:00,814561431916.1945,902530.5711809404,739700.1221239024,64549.94047812227,1.3555550293761978,0.9260118587264762
3630,84 days 15:00:00,809305775879.4221,899614.2372591833,738137.7883739835,64549.94047812227,1.355181638271307,0.926785253931426
3631,84 days 15:30:00,806827603848.6123,898235.8286377873,737450.2396299875,64549.94047812227,1.3551711596241107,0.927558649136375
3632,84 days 16:00:00,804570585430.2188,896978.5869407468,736684.7630081346,64549.94047812227,1.3551762787565453,0.9275586491363754
3633,84 days 16:30:00,802178983552.9253,895644.4515280186,735702.2583742215,64549.94047812227,1.3549780462933023,0.9278164475380248
3634,84 days 17:00:00,800350482815.2815,894623.0953956428,734922.0427525205,64549.94047812227,1.354818963089853,0.927816447538025
3635,84 days 17:30:00,798435546284.3138,893552.2068040087,733980.3867819941,64549.94047812227,1.3545961626465564,0.9278164475380255
3636,84 days 18:00:00,797162361920.2911,892839.493929503,733319.4152835375,64549.94047812227,1.3545135730099134,0.9280742459396751
3637,84 days 18:30:00,796739959070.3663,892602.9123134017,733024.3346317472,59684.99712489685,1.3548363302826045,0.9280742459396749
3638,84 days 19:00:00,796405687018.328,892415.6470044259,732787.1441209492,59684.99712489685,1.3553430916833322,0.9280742459396745
3639,84 days 19:30:00,796062996561.148,892223.6247495064,732445.1493673284,64549.94047812227,1.3555239513004484,0.9280742459396749
3640,84 days 20:00:00,795824597216.8939,892090.0163194821,732050.804345088,64549.94047812227,1.3555327215918491,0.9280742459396748
3641,84 days 20:30:00,795621025976.9554,891975.9110967938,731721.9637866801,64549.94047812227,1.3555327255103427,0.9280742459396747
3642,84 days 21:00:00,795376638305.43,891838.9082706753,731412.3619717784,64549.94047812227,1.3555327255103449,0.9280742459396748
3643,84 days 21:30:00,795076194489.5667,891670.4517306641,731057.6079160431,64549.94047812227,1.3555327255103444,0.9280742459396749
3644,84 days 22:00:00,794736850490.5487,891480.145875694,730638.7542307834,59684.99712489685,1.3555327255103429,0.9280742459396746
3645,84 days 22:30:00,794383958045.4243,891282.1988828366,730172.2608273233,59684.99712489685,1.3555327255103438,0.9280742459396747
3646,84 days 23:00:00,794039584745.532,891088.9881182081,729709.6088180386,59684.99712489685,1.3555327255103435,0.9280742459396749
3647,84 days 23:30:00,793718919593.4178,890909.0411447275,729256.7131334896,59684.99712489685,1.355532725510343,0.9280742459396746
3648,85 days 00:00:00,793427794107.3414,890745.6393984432,728853.5741219248,59684.99712489685,1.3555327255103438,0.9280742459396748
3649,85 days 00:30:00,793160310834.0182,890595.4810316624,728503.376927428,59684.99712489685,1.3555327255103429,0.9280742459396749
3650,85 days 01:00:00,792900160833.3899,890449.4150895883,728188.4146962336,59684.99712489685,1.3555327255103427,0.9280742459396747
3651,85 days 01:30:00,792627650972.3173,890296.3837803213,727877.7406662855,59684.99712489685,1.355532725510345,0.9280742459396748
3652,85 days 02:00:00,792329096410.8364,890128.6965438405,727539.3571074288,59684.99712489685,1.3555327255103438,0.9280742459396752
3653,85 days 02:30:00,792002663572.3025,889945.3149336213,727152.7330185962,59684.99712489685,1.3555327255103427,0.9280742459396754
3654,85 days 03:00:00,791657843765.3857,889751.5629463012,726717.3284898684,59684.99712489685,1.3555327255103424,0.9280742459396751
3655,85 days 03:30:00,791310783660.087,889556.5095372453,726253.9091565992,59684.99712489685,1.3555327255103418,0.9280742459396751
3656,85 days 04:00:00,790979012335.5077,889370.0086777762,725797.4669134126,59684.99712489685,1.3555327255103422,0.9280742459396755
3657,85 days 04:30:00,790675861902.391,889199.5624731217,725382.9794066979,59684.99712489685,1.3555327255103435,0.9280742459396751
3658,85 days 05:00:00,790402317109.3058,889045.7339807136,725027.3901728145,59684.99712489685,1.3555327255103418,0.9280742459396755
3659,85 days 05:30:00,790137298887.0846,888896.6750343285,724712.48998411,59684.99712489685,1.3555327255103433,0.9280742459396758
3660,85 days 06:00:00,789834566915.0103,888726.3734778046,724373.4603067558,59684.99712489685,1.3555327255103433,0.9280742459396757
3661,85 days 06:30:00,789436934500.0343,888502.6361806893,723896.6894512057,59247.25502425188,1.355532804855323,0.9280742459396756
3662,85 days 07:00:00,788914524051.9846,888208.603905628,723388.2004604613,59684.99712489685,1.3554997372386393,0.9280742459396756
3663,85 days 07:30:00,788325784100.5111,887877.1221855596,722815.4940690668,59684.99712489685,1.3550632772692628,0.9280742459396755
3664,85 days 08:00:00,787817078937.433,887590.6032273173,722358.8843079681,59247.25502425188,1.3545871509438117,0.9280742459396756
3665,85 days 08:30:00,787781656498.8019,887570.6487366523,722257.761882153,59684.99712489685,1.3544059225556475,0.9280742459396756
3666,85 days 09:00:00,787936395501.5093,887657.8144203481,722292.279422852,59684.99712489685,1.3542654950815773,0.9280742459396756
3667,85 days 09:30:00,788280235561.0978,887851.4715655416,722419.2497864662,59684.99712489685,1.354365151367199,0.9273008507347246
3668,85 days 10:00:00,788645900424.6942,888057.3745117453,722593.6174235685,59684.99712489685,1.3545049965513383,0.9265274555297756
3669,85 days 10:30:00,789067713820.4236,888294.8349621445,722546.0584256422,59684.99712489685,1.3546667289372145,0.9257540603248253
3670,85 days 11:00:00,789568897294.2498,888576.8944184008,722306.0366847363,59684.99712489685,1.3547331787868684,0.9249806651198759
